customer_tweet_id,customer_text,support_response,gold_intent,gold_escalate,escalation_reason,clean_text,pred_intent,pred_confidence,best_similarity,pred_escalate,human_reviewed
1145082,@AppleSupport After updating to 11.0.3 all the more touch issues...tap in some area creates actions of touch in random area...keypad types random things 😡,@389493 Thanks for updating your device and keeping us updated. Let's look further into this in DM here: https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,after updating to all the more touch issues tap in some area creates actions of touch in random area keypad types random things,other,0.404906964485834,0.2441576910022225,yes,True
568450,"@AppleSupport The 11.2 is what I updated to. Since that tweet, down to 60%",@253132 Let's dig further into this together. DM us what version of iOS you were running prior to updating and we'll continue from there. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,the is what i updated to since that tweet down to,ios_update,0.8862028173159662,0.297255172344802,yes,True
1806984,"@AppleSupport I WAS excited until I wasn't able to download or listen to the album, same thing that happens to me with Beyonce's Lemonade, album that was released ""a few MONTHS ago"" and I was never able to download after o purchased it on iTunes",@542870 We understand and we definitely want to help you get those albums downloaded. Did you run through the previously shared article yet?,apple_services,yes,Account or payment-related issue may require secure human support.,i was excited until i wasn t able to download or listen to the album same thing that happens to me with beyonce s lemonade album that was released a few months ago and i was never able to download after o purchased it on itunes,account_payment,0.8401831197225423,0.2392323481109975,yes,True
545178,Woke up and all my text have been deleted on my iphone... thanks @115858! #wtf,@246717 We appreciate you reaching out about your texts. Please DM us and we'll continue from there. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,woke up and all my text have been deleted on my iphone thanks wtf,other,0.6046852850931893,0.3573847869433577,yes,True
1677874,@AppleSupport I’m trying to get an iPhone X on upgrade program but every time I pick the iPhone X it says check back at 06:00?,@510346 Let's get you to the right spot. Reach out to our Online Sales team for help with purchasing: https://t.co/8yjRd1Xo0i,account_payment,no,Issue has sufficient context for an initial automated response.,i m trying to get an iphone x on upgrade program but every time i pick the iphone x it says check back at,ios_update,0.6318173390626813,0.3635295525961238,yes,True
1881834,With each update I do my new phone gets worse. Freezes and just overall blows. Not sure if y’all do this on purpose or what??? @AppleSupport,"@299946 That’s not the experience we want for you. DM us which version of iOS 11 your iPhone is on currently, and we'll partner up. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,with each update i do my new phone gets worse freezes and just overall blows not sure if y all do this on purpose or what,ios_update,0.6497371567274505,0.2811954608662498,yes,True
1770973,Ever since I updated to IOS 11.1 my phone has been so slow @AppleSupport,@532372 Thank you for reaching out to us. We've received your DM and will continue support from there.,ios_update,yes,Historical resolution indicates further investigation or direct support.,ever since i updated to ios my phone has been so slow,ios_update,0.9995478436643784,0.7376975582702667,no,True
2016585,"Hey, @115858 I️’d appreciate it if you stop fucking up our current iPhones whenever a new one comes out. Thanks, pendejos.","@596354 We are here for you. DM us and let us know more about your situation, including device and iOS version. Thanks in advance. https://t.co/GDrqU22YpT",other,yes,Historical resolution indicates further investigation or direct support.,hey i d appreciate it if you stop fucking up our current iphones whenever a new one comes out thanks pendejos,apps,0.554590716968984,0.279790704989511,yes,True
2918914,@AppleSupport I’m sure what do say on a DM. It’s an issue out of the box with factory settings.,@807890 Once you reach out to us in DM we can look further into this with you. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,i m sure what do say on a dm it s an issue out of the box with factory settings,how_to,0.8515880832366457,0.2844309918487688,yes,True
1911443,It’s been 3 hrs and I’ve had to reset my phone 8 times ever since ive downloaded the new iOS @AppleSupport ... @122609 next phone?,"@569400 We're glad you reached out and we'll be happy to help. To start, DM us a few more details about why you've had to restart it. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,it s been hrs and i ve had to reset my phone times ever since ive downloaded the new ios next phone,ios_update,0.918352818058711,0.3858648507835604,yes,True
978596,I️ wonder when this is going to stop @AppleSupport,@352090 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,i wonder when this is going to stop,other,0.7383904638458156,0.404642199229094,yes,True
652953,@AppleSupport Is there a parental control I can put on my phone to stop apps being purchased from my daughters phone,"@275259 Great question! You can use Restrictions on your daughter's phone to prevent purchases. Take a look at the section ""Prevent in-app purchases or disable purchasing"" here: https://t.co/c8E8kWRAIs",account_payment,yes,Account or payment-related issue may require secure human support.,is there a parental control i can put on my phone to stop apps being purchased from my daughters phone,account_payment,0.851571534579533,0.2516867676020968,yes,True
1552169,@AppleSupport what the heck is going on right now with the letter “eye”?!?!? I️ is what is being displayed every time. This is 🍌🍌🍌🍌🍌🍌,@480273 Let's meet up in DM and discuss this further. Which model device and software are you using? https://t.co/GDrqU22YpT,device_hardware,yes,Historical resolution indicates further investigation or direct support.,what the heck is going on right now with the letter eye i is what is being displayed every time this is,device_hardware,0.5482224831248964,0.4351832589332252,yes,True
1682467,"@AppleSupport if y’all don’t fix this exclamation point, question mark thing i’m going to scream.",@511459 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_hardware,no,Issue has sufficient context for an initial automated response.,if y all don t fix this exclamation point question mark thing i m going to scream,other,0.9038224242509242,0.4794842957844098,yes,True
1679959,@AppleSupport your update fucked my phone up,@510861 We've received your message. Look for our reply in DM.,ios_update,yes,Historical resolution indicates further investigation or direct support.,your update fucked my phone up,ios_update,0.9953957512750506,1.0,no,True
1997397,@115858 @AppleSupport  my phone is updated but my I️ is still a box and I️ don’t have the new emojis. What’s the tea? https://t.co/3QEka86RHY,"@590596 Which device and version of iOS are you using? Check Settings &gt; General &gt; About, and let us know in DM. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,my phone is updated but my i is still a box and i don t have the new emojis what s the tea,ios_update,0.8443870844564303,0.3639939603857041,yes,True
1765856,Hey @115858 is there any known issues of Siri not receiving microphone data? She hasn't worked since a recent update.,"@531063 We want to help you. DM us which device and OS version you're running, we'll continue there: https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,hey is there any known issues of siri not receiving microphone data she hasn t worked since a recent update,ios_update,0.7645358140116174,0.2944346187688205,yes,True
1948196,@115858 Some of the latest IOS updates have pretty much killed my iPhone 7+. Touch is crap now and locks up often. iPhone 10 - No Thanks..,@578846 We want to help with your iPhone. Please DM us details of the issues you're having and include which country you're in to start. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,some of the latest ios updates have pretty much killed my iphone touch is crap now and locks up often iphone no thanks,ios_update,0.969651129410931,0.2597657016939354,yes,True
2505016,Ok is anyone else’s iPhone autocorrecting it to I.t ?!? Help! @115858 😫😫😫,"@714343 Thank you for taking the time to reach out to us. We want to help. To start, which software version are you using on your iPhone?",device_hardware,no,Issue has sufficient context for an initial automated response.,ok is anyone else s iphone autocorrecting it to i t help,other,0.848309945550391,0.5161015468143013,yes,True
1868633,@115858 I’m going to need there to be an update where my phone doesn’t freeze when I’m sending photos...... thx,"@558176 Let us know via DM the model of iPhone you're using, then we can work with you on resolving this from there. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,i m going to need there to be an update where my phone doesn t freeze when i m sending photos thx,ios_update,0.7635711232472503,0.3648112277424397,yes,True
2676518,@AppleSupport I need your help this is very disappointing to have been actualized my iPhone and it doesn’t work! Help!!,"@753317 We're here for you. Are you experiencing issues with activation? If not, let us know more about what's happening.",ios_update,no,Issue has sufficient context for an initial automated response.,i need your help this is very disappointing to have been actualized my iphone and it doesn t work help,other,0.3817648008163782,0.4302512348032767,yes,True
361452,When is the #iWatch3 38mm Space Grey gonna be available in #Dubai stores?? It's all sold out &amp; not one piece is available! 😟 @AppleSupport,@201601 We'll get you to the right place to get some help. Contact our team at the Apple Online Store here: https://t.co/8yjRd1Xo0i,other,no,Issue has sufficient context for an initial automated response.,when is the iwatch mm space grey gonna be available in dubai stores it s all sold out and not one piece is available,other,0.5710003759168678,0.2516986576071218,yes,True
1550816,HELLO @115858 PLS FIX https://t.co/koMFfTw5hH,@479959 Hello. We are here to help. Send us a DM and we'll help out from there. https://t.co/GDrqU22YpT,other,yes,Insufficient context to safely resolve automatically.,hello pls fix,other,0.8880353286746309,0.6037393451552672,no,True
764857,@AppleSupport why dont old videos on my phone play? They show a buffering type circle ... very annoying,@302806 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,why dont old videos on my phone play they show a buffering type circle very annoying,other,0.614378823519413,0.3401502009632848,yes,True
2113856,@115858 y’all better fix this update I checked the time on my phone and it went from 88% to 66% https://t.co/5RBnSCk6ja,@623250 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. DM us. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,y all better fix this update i checked the time on my phone and it went from to,ios_update,0.9013787789586842,0.4664848991674434,yes,True
770510,@AppleSupport Hi. Just upgraded to iPhone 8 but got this message and apps won’t install. My old phone was 128 gb but only used 28gb space? https://t.co/dL01HCe4Ho,"@276444 Let's get this sorted. To get started, what version of iOS are you running? Next, does iTunes show the same storage amounts?",apps,no,Issue has sufficient context for an initial automated response.,hi just upgraded to iphone but got this message and apps won t install my old phone was gb but only used gb space,ios_update,0.4662319097186516,0.2317724578340897,yes,True
2077895,@4305 @AppleSupport what’s with the notifications or lack thereof? I’ve missed maybe 100 messages across different groups this weekend!!,@614545 We'd be happy to assist with your notifications. Can you DM us the device and version of iOS we are working with? https://t.co/GDrqU22YpT,apps,yes,Historical resolution indicates further investigation or direct support.,what s with the notifications or lack thereof i ve missed maybe messages across different groups this weekend,other,0.5100189660793365,0.300600726529582,yes,True
2674191,Has anybody else had issues since they updated to iOS 11.0.3? I definitely have @115858,@752823 We'd like to help! Send us a DM with details of what you are experiencing to continue. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,has anybody else had issues since they updated to ios i definitely have,ios_update,0.9880271880542556,0.3829743847299097,yes,True
2053673,@115858 Having issues with notifications in 11.0.2 Ughhh,"@607365 We can troubleshoot notifications, and get them working again. Send us a DM, and we'll catch up with you there. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,having issues with notifications in ughhh,other,0.4810175842531266,0.4417088480894054,yes,True
1144227,@AppleSupport  battery expires sooner than iOS 11.0.2. Current software 11.0.3.,@389314 Battery life is important for your device. We'd like to help you maximize the performance. Follow this: https://t.co/bivpdfBNJ6,battery_charging,no,Issue has sufficient context for an initial automated response.,battery expires sooner than ios current software,battery_charging,0.9650139354665308,0.4192169518107287,yes,True
449510,@AppleSupport This happens to me EVERY SINGLE WEEK! I need this podcast to keep me sane. What’s the fix? @221530 https://t.co/xFKzfPV8pR,"@221529 Thanks for reaching out! Have you tried playing this episode off of Wi-Fi? If so, do you receive the same results? Reply in DM to get started. https://t.co/GDrqU22YpT",other,yes,Historical resolution indicates further investigation or direct support.,this happens to me every single week i need this podcast to keep me sane what s the fix,apps,0.850308582739461,0.2109000550881372,yes,True
2621206,@AppleSupport How many more version updates are we gonna have to do till u get it right,"@740634 Thank you for reaching out. We want to help. To start, have you tried to restart your iPhone? If so, does this help even if only temporarily? If not, let’s try that now please.",ios_update,no,Issue has sufficient context for an initial automated response.,how many more version updates are we gonna have to do till u get it right,ios_update,0.517193527871104,0.3128749902480999,yes,True
742283,#ios11update is taking the piss out of my battery. I am not upgrading it that’s what @115858 are thinking. Charged my phone full 3 times 2day,@297501 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,battery_charging,yes,Account or payment-related issue may require secure human support.,ios update is taking the piss out of my battery i am not upgrading it that s what are thinking charged my phone full times day,battery_charging,0.9987430337623134,0.3506341512362381,yes,True
228739,"@AppleSupport since I've updated my iPhone6 to the last IOS11 version, I'm having unexpected stops of the OS every moment, it is frustrating","@170549 We can understand your frustration, and want to help. DM us with more details of what's happening, and the exact iOS version: https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,since i ve updated my iphone to the last ios version i m having unexpected stops of the os every moment it is frustrating,ios_update,0.9987023690823192,0.41126539064647,yes,True
1373273,@AppleSupport Re download it,"@152855 We'll explain. If the app is no longer in the App Store, you will not be able to download it, even if you had previously.",other,yes,Insufficient context to safely resolve automatically.,re download it,other,0.7667272685589267,0.402547206879275,yes,True
850008,The number of times my #iPhone freezes everyday after updating to #iOS11 is ridiculous. Thinking about switching to #droid @AppleSupport ??,@321969 We want to help. Which version of iOS 11 do you have installed?,ios_update,no,Issue has sufficient context for an initial automated response.,the number of times my iphone freezes everyday after updating to ios is ridiculous thinking about switching to droid,ios_update,0.887593772533087,0.3178190651886406,yes,True
899989,@AppleSupport I think I accidently bought two family plans for apple music. &amp;my family’s iPhone 5c now only displays that something’s wrong,@144223 We want to look into this with you. DM us with more detail about the message and we'll pick up there. https://t.co/GDrqU22YpT,apple_services,yes,Historical resolution indicates further investigation or direct support.,i think i accidently bought two family plans for apple music andmy family s iphone c now only displays that something s wrong,apple_services,0.8272083446233456,0.2773850758895666,yes,True
2901919,@AppleSupport We are in the US,@803779 Let's work on your battery together. Please DM us with the link below to continue. https://t.co/GDrqU22YpT,other,yes,Insufficient context to safely resolve automatically.,we are in the us,other,0.6174138445866587,0.6685715246187173,no,True
2015298,@115858 can you please fix this???? I️,@595926 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,can you please fix this i,other,0.8869882977010428,1.0,no,True
973329,Horrible el servicio de @115858  @350833  en el @33838  todos jugando y ninguna solución me dieron ! Horrible,@350832 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,other,no,Issue has sufficient context for an initial automated response.,horrible el servicio de en el todos jugando y ninguna soluci n me dieron horrible,other,0.6085743549242978,0.3353601139539824,yes,True
1335720,@AppleSupport y’all need to fix iOS 11 cause this shit freezes my phone all the time and I got to reset my phone to download apps,"@431578 Let's team up on this. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,y all need to fix ios cause this shit freezes my phone all the time and i got to reset my phone to download apps,ios_update,0.7862387682073124,0.3722976747597109,yes,True
1583773,@487400 @AppleSupport @115858 What the *shit* https://t.co/Cv1ZbR5IDO,@487399 We're happy to help. Check out https://t.co/xU1AGIa4ME &amp; try the recommended steps. Let us know if you have any questions.,other,yes,Insufficient context to safely resolve automatically.,what the shit,other,0.8625284602204435,0.7626401737134446,no,True
2371076,"@AppleSupport Your systems status says iCloud is up, but I'm trying to restore phone from iCloud backup and I'm unable to connect to iCloud (on WiFi or on cell data). Also unable to login to https://t.co/9xBSntxtDH on computer. Error msgs say issue connecting to iCloud servers.",@684179 Thanks for reaching out to us. We'd like to help you and look into this iCloud issue further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,apple_services,yes,Historical resolution indicates further investigation or direct support.,your systems status says icloud is up but i m trying to restore phone from icloud backup and i m unable to connect to icloud on wifi or on cell data also unable to login to on computer error msgs say issue connecting to icloud servers,wifi_connectivity,0.7198109520565016,0.2519094877391277,yes,True
1681535,The “I️” bug in 11.1 is getting annoying. @115858 please fix!,@511223 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,ios_update,no,Issue has sufficient context for an initial automated response.,the i bug in is getting annoying please fix,other,0.7003622703113251,0.442049310379513,yes,True
2466772,"@AppleSupport Hi. Yes, it’s an installed version of High Sierra OS",@705839 Shoot us a DM and let us know what steps you've already taken. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,hi yes it s an installed version of high sierra os,other,0.6094497176773831,0.4671084281474499,yes,True
1220399,Ok kinda mad that my brand new @115858 earbuds with my brand new iPhone 8 Plus is not letting me control the volume!! Like what the heck I always use my earbuds!!😡😡😡,@406332 Congratulations on your iPhone 8 Plus! We'd be happy to look into this with you. Can you provide us which iOS version you're using? This can be located in Settings &gt; General &gt; About &gt; Version.,device_hardware,yes,Historical resolution indicates further investigation or direct support.,ok kinda mad that my brand new earbuds with my brand new iphone plus is not letting me control the volume like what the heck i always use my earbuds,other,0.4307711162759098,0.3230288519293511,yes,True
1973622,@AppleSupport can I check the battery health of my iPhone 6?,@584493 We've received your DM &amp; we'll follow up with you there shortly regarding your battery life. https://t.co/GDrqU22YpT,battery_charging,yes,Historical resolution indicates further investigation or direct support.,can i check the battery health of my iphone,battery_charging,0.999077562878569,0.8033816711463369,no,True
2241173,"@115858 @AppleSupport YOUR SOFTWARE IS HORRIBLE. It’s making my phone so slow. Come on guys, get it together!$1,000 phone not worth one penny at the moment! #ridiculous #unhappycustomer  #sofrustrated",@322209 We're glad to continue working with you on this. Let us know in DM your current version of iOS. Our most recent is iOS 11.1.1. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,your software is horrible it s making my phone so slow come on guys get it together phone not worth one penny at the moment ridiculous unhappycustomer sofrustrated,other,0.474762004485507,0.2743319465735842,yes,True
517131,@AppleSupport The new software update 11.1.2 got my IPhone shut off every 30 second ! Please what can I do?,"@239230 You're in the right place, and we'll do all we can to help. To get started, let us know in DM what you see on the display after it restarts? For example, do you see a spinning gear, or an Apple Logo, or the lock screen? https://t.co/GDrqU2kzhr",ios_update,yes,Historical resolution indicates further investigation or direct support.,the new software update got my iphone shut off every second please what can i do,ios_update,0.8195731073826359,0.3411012306250938,yes,True
934480,@AppleSupport Music is really flakey on my iPhone 6S after upgrading to iOS 11. It doesn't like having songs skipped and crashes often,@341674 We'd like to help. Is this streaming music from the Music app? Are you on iOS 11.0.3?,apps,no,Issue has sufficient context for an initial automated response.,music is really flakey on my iphone s after upgrading to ios it doesn t like having songs skipped and crashes often,ios_update,0.8917134181168341,0.2469017062569673,yes,True
1284003,"@AppleSupport Currently France, tomorrow back in the US.",@346642 Let's go ahead and meet in DM and we'll continue there. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,currently france tomorrow back in the us,other,0.6487413537190767,0.592977447622544,no,True
1446482,Okay so I updated my damn phone thinking these dumb ass boxes would disappear &amp; they are STILL HERE! @AppleSupport,"@455650 Hey, we want to hear some more details about what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT",ios_update,yes,Historical resolution indicates further investigation or direct support.,okay so i updated my damn phone thinking these dumb ass boxes would disappear and they are still here,ios_update,0.7923101691083534,0.3623683007107312,yes,True
2403809,It took less than 50MB to completely wreck one of the most essential apps. #BringMyMusicBack 😢 @AppleSupport https://t.co/jiEiGrX7VZ,@691481 We want to make sure you can enjoy your Music app. When did the issue begin? What is your current iOS version?,apps,no,Issue has sufficient context for an initial automated response.,it took less than mb to completely wreck one of the most essential apps bringmymusicback,apps,0.6465592425657917,0.2383415870874995,yes,True
23126,@AppleSupport So how many attempts do I get and what happens if i Enter the wrong code???,"@121036 After attempting so many tries to enter the Restrictions passcode, your device will prompt you to wait an extended time before letting you try again.",other,no,Issue has sufficient context for an initial automated response.,so how many attempts do i get and what happens if i enter the wrong code,apps,0.6008618503226537,0.2438840896315595,yes,True
519264,This shows up after backing up my what’s app data onto my new iphone8. How do I get my photos? @4305 @AppleSupport https://t.co/PxDRKTiSPx,"@227681 We'd like to help. Meet us in DM where we can learn a bit more, and offer guidance on the best path toward a solution. https://t.co/GDrqU2kzhr",apple_services,yes,Historical resolution indicates further investigation or direct support.,this shows up after backing up my what s app data onto my new iphone how do i get my photos,apple_services,0.8532123130150299,0.3174051201553958,yes,True
1346716,@AppleSupport every third party app is laggy and ios 11.0.3 is very slow,@434045 Thanks.  Please meet us in DM and we can continue. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,every third party app is laggy and ios is very slow,ios_update,0.916071977174978,0.5069483727455159,yes,True
555265,@AppleSupport Hi I just updated to iOS 11.2 and Apple Pay Cash isn’t there. It said in release notes iOS 11.2 introduces Apple Pay Cash! Just wondering why it was left out...,"@249641 Apple Pay Cash is included as part of the iOS 11.2 update. We are expecting it to be available sometime this Fall. Take a look at all the sections of this article, as it has the release date of Fall. https://t.co/uHrOd2X7XG",apple_services,no,Issue has sufficient context for an initial automated response.,hi i just updated to ios and apple pay cash isn t there it said in release notes ios introduces apple pay cash just wondering why it was left out,ios_update,0.9814525519283432,0.4218730270631988,yes,True
1548817,"@AppleSupport Contacts created on iPhone do not sync to Outlook 2007 on PC as always before. From PC to iPhone, Yes. Vice Versa, No more.",@479448 Let's check it out. Does iOS 11.1 show in Settings &gt; General &gt; About? How are you syncing contacts?,other,no,Issue has sufficient context for an initial automated response.,contacts created on iphone do not sync to outlook on pc as always before from pc to iphone yes vice versa no more,other,0.4321900642836875,0.3838711450617754,yes,True
2305470,"@AppleSupport Im running 11.03
No.. its all different apps. But i cant open anymore than 3 without my phone completely stopping, ill click my home button and get no response. Lock my phone - no response.. its just like it doesnt respond at all.. and it never did this on the old ios",@668886 Thanks for those details. Have all your apps been updated via the App Store since the update? Let us know in DM. We'll continue there. https://t.co/GDrqU22YpT,ios_update,yes,Historical resolution indicates further investigation or direct support.,im running no its all different apps but i cant open anymore than without my phone completely stopping ill click my home button and get no response lock my phone no response its just like it doesnt respond at all and it never did this on the old ios,ios_update,0.411203239145669,0.2466279528550854,yes,True
1025658,@AppleSupport how do you upgrade to ios 11 on iphone 5?,@371018 iOS 11 is only available on the iPhone 5s or later. More information on iOS 11 can be found here: https://t.co/LVMJqqcDhs,ios_update,yes,Historical resolution indicates further investigation or direct support.,how do you upgrade to ios on iphone,ios_update,0.997976597265536,0.4835130584485707,yes,True
143514,"@AppleSupport baby, my battery will literally go from 100 to 50 in 10 minutes. it's the software not my iphone (6s)",@148421 We're happy to look into this further with you. Please DM us. https://t.co/GDrqU22YpT,battery_charging,yes,Historical resolution indicates further investigation or direct support.,baby my battery will literally go from to in minutes it s the software not my iphone s,battery_charging,0.9873969042759682,0.3845422878145299,yes,True
2020185,@AppleSupport fix this shit bro fr https://t.co/HvhUSoLTvo,@597411 We want to help. Tell us more in DM. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,fix this shit bro fr,other,0.9437836003974482,0.8741260593527826,no,True
1637104,@AppleSupport When I️ type I️ an A with a box and question mark appears . It’s annoying,@500701 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,no,Issue has sufficient context for an initial automated response.,when i type i an a with a box and question mark appears it s annoying,apps,0.6236276361107117,0.3696496928720159,yes,True
1234762,"Dearest @AppleSupport , thanks for making my rather new Iphone 7 battery drain twice as fast, and my touchpad is slow... BAD IOS update...",@409612 We want you to be able to enjoy your iPhone. Are you currently updated to iOS 11.0.3? How many hours do you get after charging?,battery_charging,no,Issue has sufficient context for an initial automated response.,dearest thanks for making my rather new iphone battery drain twice as fast and my touchpad is slow bad ios update,battery_charging,0.9891291423766128,0.2790185773243235,yes,True
2126063,alright @115858 get your shit together with this I️,@626093 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,no,Issue has sufficient context for an initial automated response.,alright get your shit together with this i,other,0.8181161664286354,0.7239926338132686,no,True
2148128,Just sitting here impatiently waiting for @AppleSupport to fix this stupid bug that ruins every message I️ type... #exhibitA,@631387 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,other,no,Issue has sufficient context for an initial automated response.,just sitting here impatiently waiting for to fix this stupid bug that ruins every message i type exhibita,other,0.7571467156913444,0.4472406909880606,yes,True
1021560,Hey @115858 the new update kills my battery 😩😩😩,@361758 That's not the experience we expect you to have. Which device and software version are you using?,battery_charging,no,Issue has sufficient context for an initial automated response.,hey the new update kills my battery,battery_charging,0.9985113624907578,0.6128614447519154,no,True
505168,There was a time you could count on great customer support from @115858 - Sad to see @AppleSupport slipping 🙃 #apple #technology #tech @6126 📱@116333,@235819 We appreciate you contacting us. We always want our customers to have the best experience. Let's hop into DM together so we can get details of your experience: https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,there was a time you could count on great customer support from sad to see slipping apple technology tech,apps,0.6828056598148953,0.2427893505563431,yes,True
610097,"@116333 Worst iPhone uprgrade ever
It slow down my iphone
My phone is lagging like shit
Battery is draining very fast
Want ios 10 backkk😞😢",@295169 We're happy to help.  We've received your DM and we'll be responding shortly.,battery_charging,yes,Historical resolution indicates further investigation or direct support.,worst iphone uprgrade ever it slow down my iphone my phone is lagging like shit battery is draining very fast want ios backkk,battery_charging,0.9853200970316788,0.306545103315966,yes,True
2149905,@115858 can you fix the I️ glitch?,@631849 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_hardware,no,Issue has sufficient context for an initial automated response.,can you fix the i glitch,other,0.9474901797629576,0.8188882471200214,no,True
556230,Same issue! @AppleSupport please fix 🤕 https://t.co/lqIRQxdYgH,@249939 We'd be happy to look into what's happening with your device. When did you begin to experience these issues? Which device are you using? Have you tried any troubleshooting prior to reaching out?,other,yes,Historical resolution indicates further investigation or direct support.,same issue please fix,other,0.9334376714398398,0.6473359230198161,no,True
556080,"@AppleSupport Rebooted and thankfully an hour later it said ""Restoring"" and they started repopulating but now their kinda out of order but it doesn't matter. Their back now.

But what did I do wrong? 😂",@249897 It's hard to say what happened to them exactly. We're glad you got them back now. Have a great night.,other,no,Issue has sufficient context for an initial automated response.,rebooted and thankfully an hour later it said restoring and they started repopulating but now their kinda out of order but it doesn t matter their back now but what did i do wrong,other,0.3581192705821449,0.2195851804638281,yes,True
695272,@AppleSupport Beta tester i can send the info through feedback app if you prefer.,"@285819 That's great, thanks for being a beta tester. If you need additional help, please DM us. https://t.co/GDrqU22YpT",apps,yes,Historical resolution indicates further investigation or direct support.,beta tester i can send the info through feedback app if you prefer,apps,0.6570119761783756,0.2918907972876163,yes,True
249165,"@AppleSupport (cont) Download temporarily unavailable, or something similar.",@175196 Does the same behavior continue if you connect to a different Wi-Fi network or cellular data instead?,other,no,Issue has sufficient context for an initial automated response.,cont download temporarily unavailable or something similar,other,0.7614032616386256,0.4878447462185881,yes,True
2054383,@AppleSupport @115858 And it is getting really annoying,@607588 It's nice to hear from you. We want to help. Please send us a DM with your iOS version from Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,and it is getting really annoying,other,0.6425625234051416,0.7503910294129961,no,True
1984577,@115858 I've been an avid + responsible iPhone user since 2009. This has never happened to me 😔,@587444 We'd like to help! Would you mind joining us in DM please? We'd like to start troubleshooting where your messages went. https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,i ve been an avid responsible iphone user since this has never happened to me,apps,0.8554910355447902,0.3499321894534894,yes,True
1794927,@115858 I’d like to know where the fuck my memes go when I added them to a specific meme photo album and can’t even find them💆🏻‍♂️🤦🏻‍♂️,@539367 We can defintely look into this with you. Let's get together in DM and look into this further. Which device are you using? https://t.co/GDrqU22YpT,other,yes,Historical resolution indicates further investigation or direct support.,i d like to know where the fuck my memes go when i added them to a specific meme photo album and can t even find them,other,0.4449165796927274,0.2118228696064313,yes,True
1776812,280 Twitter characters but it’s just the letter I️ @115858 keyboard problem over and over and...,@533920 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,device_hardware,no,Issue has sufficient context for an initial automated response.,twitter characters but it s just the letter i keyboard problem over and over and,apps,0.5932919061439039,0.4154062176202222,yes,True
